Subject,Year,Race,B,H,HW
12477,1984,Other,0,0,8.7412579
12477,1985,Other,0,0,8.445945828
12477,1986,Other,0,0,8.278146487
12477,1987,Other,0,0,9.047482254
12500,1980,Other,0,0,2.64429009
12500,1981,Other,0,0,3.76175546
12500,1982,Other,0,0,2.618776025
12500,1983,Other,0,0,2.328563376
12500,1984,Other,0,0,6.886577665
12500,1985,Other,0,0,7.671426077
12500,1986,Other,0,0,3.152578402
12500,1987,Other,0,0,3.694111867
12534,1980,Other,0,0,6.296800438
12534,1981,Other,0,0,8.800000326
12534,1982,Other,0,0,8.354219438
12534,1983,Other,0,0,8.422233974
12534,1984,Other,0,0,8.7412579
12534,1985,Other,0,0,9.095633179
12534,1986,Other,0,0,10.82526665
12534,1987,Other,0,0,10.41156248
12548,1980,Other,0,0,3.097345263
12548,1981,Other,0,0,3.712121058
12548,1982,Other,0,0,2.299016823
12548,1983,Other,0,0,4.912970028
12548,1984,Other,0,0,3.362022651
12548,1985,Other,0,0,5.847193288
12548,1986,Other,0,0,5.73102383
12548,1987,Other,0,0,4.3342251
